11,11
9,20
10,30
12,42
12,54
8,62
5,66
3,69
4,71
3,74
1,74
0,74
2,75
1,76
1,76
0,76
1,76
4,81
1,81
7,88
4,93
3,95
4,99
2,102
2,105
1,104
5,109
1,109
2,110
4,115
3,118
1,119
1,121
3,123
5,128
3,129
4,132
1,134
2,136
2,137
2,137
3,141
3,145
2,147
3,149
0,150
4,154
1,154
2,156
3,158
1,160
0,157
1,159
1,159
2,159
2,158
1,159
0,159
1,161
2,162
2,164
2,166
0,168
1,169
2,170
3,171
2,172
0,172
1,173
2,174
3,175
4,180
2,182
1,183
2,185
1,186
1,186
2,189
0,189
2,190
3,190
2,191
2,193
0,191
2,191
2,192
0,192
1,192
0,192
1,194
2,196
2,198
3,199
1,200
0,200
5,205
2,203
3,205
2,207
3,210
1,211
1,210
2,213
1,212
1,213
0,213
1,214
0,214
1,213
1,213
1,215
1,216
3,218
2,219
0,219
0,219
1,221
1,222
1,224
0,223
1,224
2,227
2,230
2,232
4,234
1,235
2,239
2,240
0,241
2,244
0,245
2,247
1,248
1,248
0,245
1,246
2,248
3,247
1,247
0,247
1,248
1,249
2,250
1,252
1,252
1,254
3,257
0,257
1,259
2,260
0,260
0,256
0,257
2,260
2,260
1,260
2,261
3,265
1,266
3,268
2,270
0,271
0,270
0,269
0,271
0,271
0,271
1,272
1,273
0,273
0,272
0,273
0,273
5,278
0,278
2,281
1,282
3,285
2,287
0,287
0,287
0,287
0,287
2,286
0,286
2,288
1,288
3,289
2,291
1,291
1,292
1,293
3,295
3,297
0,297
1,298
1,299
1,299
1,300
1,301
2,303
1,304
2,304
2,306
0,307
2,308
1,309
1,309
2,311
2,313
1,315
1,316
0,315
2,317
4,322
1,323
1,322
0,322
0,321
0,321
1,322
0,323
1,323
1,324
1,325
1,325
3,327
1,328
0,328
2,330
2,332
1,334
0,334
1,336
0,336
2,338
3,340
2,342
0,342
2,343
0,343
2,344
0,344
1,344
1,345
0,345
2,346
1,346
2,348
1,349
1,350
2,353
2,353
2,355
0,356
0,357
1,358
1,359
1,360
1,361
2,362
0,362
0,363
0,363
0,361
0,362
0,362
1,364
1,365
1,367
1,368
0,366
1,367
1,368
0,368
1,369
2,371
2,373
0,373
0,374
0,373
1,374
0,374
1,372
1,374
2,377
2,379
3,382
1,383
0,382
1,383
0,383
3,386
2,388
0,388
1,389
1,391
1,391
2,393
1,394
0,394
0,394
0,394
0,394
1,395
0,394
0,394
1,395
1,396
2,396
0,396
0,396
2,398
0,397
2,399
1,400
1,401
2,403
1,404
2,406
0,405
1,406
0,406
2,407
3,410
0,409
1,411
2,412
0,413
0,414
2,416
0,415
0,415
1,417
0,417
0,416
1,417
0,417
0,417
0,417
0,417
1,417
1,418
1,419
0,419
1,421
1,421
1,420
0,421
0,422
0,423
1,424
2,426
0,425
1,426
1,426
3,429
1,431
1,432
0,433
2,434
2,435
1,436
1,436
1,437
1,438
1,438
0,439
1,439
1,439
0,437
1,439
1,440
0,440
1,440
2,442
3,443
3,446
1,448
2,450
2,452
0,452
0,451
1,452
0,452
1,454
1,453
2,456
0,456
0,456
1,457
1,458
1,459
0,460
3,463
1,464
1,466
0,466
3,469
0,468
0,467
0,465
0,465
2,467
1,467
0,467
0,467
2,469
1,470
2,471
1,472
0,471
0,471
2,474
1,474
2,475
0,473
0,473
1,474
0,474
3,477
1,478
0,478
0,477
0,478
0,478
0,478
0,476
1,477
2,478
2,479
1,480
0,479
1,480
0,480
1,482
1,482
2,484
1,485
1,485
1,486
0,484
2,488
2,490
2,493
0,494
1,495
0,495
0,495
0,495
0,495
1,495
1,498
1,495
2,496
2,499
3,503
0,503
1,504
1,504
0,505
1,505
1,506
1,507
0,507
2,505
0,505
0,504
0,503
0,505
1,505
1,504
1,504
0,505
2,508
0,509
1,510
0,510
1,510
0,510
1,510
2,512
0,512
2,514
0,514
0,514
0,514
0,515
2,516
0,516
3,520
0,521
0,520
0,520
1,521
1,523
0,523
0,524
0,524
2,526
0,527
1,528
0,524
0,524
1,525
0,525
0,524
0,525
2,527
0,527
1,528
1,530
0,530
1,530
1,531
0,531
1,531
0,530
0,531
0,530
0,530
0,530
3,533
0,533
0,533
0,533
1,534
1,536
1,538
3,540
0,540
0,540
0,541
1,542
0,542
1,543
0,543
2,545
0,545
0,543
1,544
2,545
0,545
0,545
0,545
0,545
1,546
0,546
1,547
2,549
0,549
0,548
1,548
0,548
0,547
1,547
0,546
0,546
2,547
0,547
1,548
1,549
0,549
3,552
1,554
0,555
1,556
0,557
0,557
0,555
1,557
1,558
1,559
0,559
0,558
0,558
0,557
1,558
0,558
0,560
0,560
0,560
1,561
1,560
1,561
2,564
1,565
2,567
0,567
1,567
2,569
2,571
0,571
1,574
0,573
0,573
1,573
1,575
2,577
0,579
0,579
0,579
0,579
1,580
0,580
1,580
1,580
0,580
2,582
2,584
2,585
3,587
2,589
0,589
0,588
0,587
0,587
1,588
0,589
0,589
0,589
1,590
0,590
2,591
0,591
2,594
2,596
0,595
1,597
0,597
1,598
1,598
0,598
0,598
0,598
2,600
0,600
0,599
0,599
1,599
0,599
1,600
3,602
1,603
0,602
0,602
0,602
2,601
1,603
3,606
0,605
1,605
1,607
0,606
0,605
2,608
0,608
1,610
2,611
2,613
0,613
0,613
0,613
0,613
1,611
1,613
0,612
0,612
0,612
0,612
1,613
1,614
0,615
0,614
0,614
0,613
1,616
0,616
0,617
1,616
0,616
1,617
0,618
0,618
1,618
0,619
0,619
0,620
0,620
0,620
0,621
0,621
1,622
0,623
2,625
1,625
1,627
0,628
1,628
0,629
0,628
2,630
3,632
1,632
0,632
0,632
1,631
0,630
0,630
0,630
0,630
1,631
1,632
2,635
1,636
1,638
0,638
1,638
0,638
1,638
3,641
1,642
0,642
0,641
0,640
1,639
1,641
0,641
0,641
3,643
0,643
0,642
0,642
1,643
2,646
2,650
1,651
2,653
0,653
0,654
0,654
0,654
0,653
0,652
2,652
0,653
0,652
0,652
0,653
0,653
0,653
1,653
1,654
0,656
0,655
1,656
0,657
1,658
0,658
0,657
1,658
0,658
1,657
1,659
1,660
0,659
1,660
0,660
1,662
0,662
1,663
1,665
0,665
1,666
0,666
0,666
0,666
0,666
0,664
0,664
0,664
1,665
1,666
1,665
0,665
0,665
1,665
0,666
2,668
1,669
0,670
0,671
0,670
0,670
1,669
0,670
0,670
3,673
2,675
0,675
0,676
4,680
0,680
0,680
1,681
1,682
0,681
0,681
1,682
1,682
0,682
0,682
1,683
1,683
2,685
1,687
1,688
1,691
0,691
1,692
0,691
0,692
0,692
0,692
0,690
2,692
0,692
0,692
0,692
0,691
0,691
1,693
1,694
0,694
1,695
1,695
1,697
0,696
0,696
1,697
2,698
0,699
1,700
1,700
0,700
0,700
0,700
1,701
1,702
0,702
2,705
0,705
0,705
0,704
0,704
0,704
0,705
1,706
0,707
1,708
0,707
1,708
1,709
0,709
1,710
0,710
1,711
2,712
0,712
2,714
0,715
0,715
1,716
1,717
1,719
0,719
0,719
0,718
1,719
0,719
1,719
1,720
0,720
1,721
1,722
2,724
0,723
0,723
0,724
1,725
0,725
1,727
2,729
0,729
1,730
0,730
2,732
2,734
1,736
0,736
2,737
1,739
0,739
1,741
0,742
2,743
1,744
0,745
0,745
0,745
1,746
0,746
0,747
0,746
2,747
0,747
0,747
2,748
1,750
0,750
2,752
0,753
1,754
0,754
1,755
0,755
0,755
0,755
1,756
2,758
0,758
0,758
0,758
2,761
2,763
1,764
2,766
0,766
0,766
0,766
1,767
1,769
2,771
0,771
1,772
2,773
0,772
0,773
0,773
1,774
0,775
0,775
1,775
1,776
2,778
0,777
0,777
0,777
0,779
2,782
0,781
4,785
1,786
0,786
6,792
5,798
2,802
3,808
3,811
10,823
6,831
4,839
11,852
8,860
10,872
14,888
10,900
4,905
9,917
12,931
2,933
5,938
2,942
16,961
2,967
1,970
15,989
7,1000
7,1007
4,1014
1,1015
3,1019
3,1022
3,1025
4,1031
5,1039
3,1044
9,1059
0,1059
3,1063
8,1077
6,1085
4,1089
5,1094
3,1097
2,1099
4,1104
3,1109
3,1113
3,1117
6,1124
8,1132
3,1137
3,1141
0,1141
1,1142
2,1144
2,1147
4,1152
2,1155
2,1160
2,1162
3,1166
5,1173
2,1177
2,1179
1,1180
1,1183
3,1186
1,1188
3,1192
2,1194
3,1198
0,1199
6,1205
0,1205
3,1209
2,1211
4,1216
1,1217
1,1218
4,1224
2,1226
2,1228
2,1232
0,1232
3,1235
2,1238
0,1238
0,1238
2,1240
1,1241
2,1243
1,1244
3,1247
0,1247
3,1251
0,1251
2,1253
1,1254
2,1257
6,1263
2,1265
0,1266
0,1266
0,1266
1,1267
2,1269
1,1270
1,1271
0,1271
4,1275
0,1275
1,1276
3,1279
0,1279
3,1282
4,1286
1,1287
2,1289
0,1289
2,1292
1,1293
1,1294
0,1294
1,1295
1,1296
1,1297
3,1300
0,1301
1,1302
1,1303
3,1306
1,1307
0,1307
2,1309
1,1310
1,1311
1,1314
0,1314
6,1320
1,1321
1,1322
0,1322
0,1322
0,1322
0,1322
3,1325
1,1327
0,1327
1,1328
0,1328
1,1329
0,1329
1,1330
0,1330
0,1330
0,1330
1,1331
0,1331
2,1334
0,1334
2,1337
2,1339
1,1341
1,1342
0,1342
1,1343
1,1344
0,1345
1,1346
3,1349
0,1349
1,1350
1,1351
2,1353
1,1354
0,1354
0,1354
1,1355
1,1356
0,1356
0,1356
0,1356
1,1357
1,1358
1,1359
0,1359
1,1360
0,1360
1,1361
3,1364
2,1366
0,1366
0,1366
0,1366
1,1367
1,1368
1,1369
1,1370
0,1370
0,1370
0,1370
0,1370
1,1371
0,1371
0,1371
1,1372
0,1372
2,1374
1,1376
0,1376
1,1377
0,1378
1,1379
0,1379
0,1379
1,1380
1,1381
0,1381
1,1382
0,1382
0,1382
1,1383
0,1383
0,1383
0,1383
0,1383
2,1385
1,1386
1,1387
0,1387
1,1388
0,1388
2,1390
1,1391
0,1391
0,1391
0,1391
1,1393
0,1393
1,1394
1,1395
0,1395
1,1396
1,1397
1,1398
0,1398
1,1399
1,1400
0,1400
2,1402
0,1402
0,1402
1,1403
2,1405
2,1407
1,1408
0,1408
0,1408
0,1408
1,1409
1,1410
1,1411
1,1412
3,1415
0,1415
1,1416
1,1417
3,1420
0,1420
0,1420
0,1420
2,1422
1,1423
0,1423
0,1423
0,1423
0,1423
0,1423
0,1423
1,1424
1,1425
0,1425
2,1427
1,1428
1,1429
1,1430
0,1430
1,1431
0,1431
2,1433
1,1434
1,1435
1,1436
1,1437
0,1437
0,1437
0,1437
2,1439
1,1440
1,1441
2,1443
1,1444
0,1444
2,1446
0,1446
0,1446
1,1447
0,1448
0,1448
2,1450
1,1451
0,1451
1,1452
0,1452
0,1452
0,1452
0,1452
1,1453
0,1453
2,1455
0,1455
3,1458
2,1460
1,1461
0,1461
0,1461
0,1461
0,1461
1,1462
0,1462
0,1462
0,1462
1,1463
0,1463
1,1464
3,1467
0,1467
0,1467
1,1468
0,1468
0,1468
0,1468
0,1468
0,1468
0,1468
0,1468
0,1468
1,1469
0,1469
1,1470
0,1470
0,1470
0,1470
0,1470
0,1470
0,1470
2,1472
1,1473
0,1473
0,1473
0,1473
0,1473
1,1474
0,1474
1,1475
1,1476
1,1477
0,1477
0,1477
0,1477
0,1477
0,1477
0,1477
1,1478
0,1478
0,1478
0,1478
1,1479
0,1479
3,1482
0,1482
0,1482
2,1484
0,1484
0,1484
0,1484
0,1484
0,1484
0,1484
0,1484
0,1484
0,1484
0,1484
2,1486
0,1486
0,1486
0,1486
0,1486
1,1487
1,1488
0,1488
0,1488
1,1489
0,1489
1,1490
2,1492
0,1492
0,1492
2,1494
0,1494
0,1494
0,1494
1,1495
0,1495
1,1496
1,1497
0,1497
0,1497
0,1497
1,1498
0,1498
0,1498
0,1498
0,1498
0,1498
0,1498
0,1498
0,1498
1,1499
0,1499
1,1500
0,1500
3,1503
0,1503
0,1503
0,1503
2,1505
0,1505
0,1506
0,1506
0,1506
1,1507
0,1507
0,1507
1,1508
0,1508
0,1508
0,1508
1,1509
1,1510
1,1511
1,1512
0,1512
2,1514
0,1514
1,1515
0,1515
0,1515
0,1515
0,1515
0,1515
0,1515
1,1516
0,1516
0,1516
0,1516
1,1517
0,1517
0,1517
0,1517
0,1517
0,1517
0,1517
0,1517
1,1518
0,1518
0,1518
0,1518
3,1521
1,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
0,1522
1,1523
1,1524
0,1524
1,1525
0,1525
2,1527
0,1527
1,1528
0,1528
1,1529
0,1529
0,1529
1,1530
0,1531
0,1531
2,1533
0,1533
2,1535
1,1536
0,1536
2,1538
0,1538
1,1539
0,1539
0,1539
0,1539
1,1539
0,1539
0,1539
0,1539
0,1539
1,1540
2,1542
0,1542
0,1542
2,1544
1,1545
0,1545
0,1545
0,1545
0,1545
0,1545
0,1545
1,1546
1,1547
0,1547
1,1548
0,1548
0,1548
0,1548
0,1548
0,1548
0,1548
1,1548
1,1549
1,1550
0,1550
1,1551
0,1551
0,1551
0,1551
1,1552
0,1552
0,1552
0,1552
0,1552
1,1553
0,1553
0,1553
0,1553
2,1555
0,1555
0,1555
1,1556
1,1557
1,1558
1,1559
1,1560
0,1560
1,1561
0,1561
1,1562
1,1563
0,1563
2,1565
0,1565
1,1566
0,1566
2,1568
0,1568
0,1568
0,1568
1,1569
0,1569
0,1569
1,1570
0,1570
1,1571
0,1571
0,1571
0,1571
1,1572
1,1573
1,1574
0,1574
1,1575
1,1576
0,1576
1,1577
0,1577
0,1577
0,1577
0,1577
0,1577
0,1577
0,1577
1,1579
0,1579
0,1579
0,1579
0,1579
0,1579
0,1579
0,1579
3,1582
1,1583
0,1583
0,1583
0,1583
0,1583
0,1583
1,1584
0,1584
1,1585
0,1585
0,1585
0,1585
1,1586
0,1586
0,1586
0,1586
0,1586
3,1589
0,1589
0,1589
0,1589
0,1589
0,1589
0,1589
0,1589
0,1589
0,1589
0,1589
1,1590
1,1591
1,1592
0,1592
0,1592
0,1592
0,1592
0,1592
0,1592
0,1592
1,1593
0,1593
0,1593
0,1593
0,1593
1,1594
0,1594
0,1595
0,1595
0,1595
0,1595
1,1596
1,1597
1,1598
0,1598
0,1598
0,1598
0,1598
0,1598
0,1598
0,1598
0,1598
0,1598
0,1598
0,1598
0,1598
0,1598
2,1600
0,1600
1,1601
0,1601
1,1602
1,1603
0,1603
1,1604
1,1605
0,1605
0,1605
0,1605
0,1605
1,1606
0,1606
0,1606
1,1607
1,1608
0,1608
0,1608
0,1608
0,1608
0,1608
0,1608
0,1608
0,1608
0,1609
0,1609
2,1611
1,1612
1,1613
1,1614
1,1615
1,1616
3,1619
1,1620
0,1620
0,1620
0,1620
0,1620
0,1620
1,1621
0,1621
0,1621
0,1621
0,1622
0,1622
0,1622
1,1623
0,1623
1,1624
0,1624
1,1625
0,1625
1,1626
1,1627
0,1627
0,1627
0,1627
0,1627
0,1627
1,1628
0,1628
0,1628
0,1628
0,1628
0,1628
1,1629
0,1629
0,1629
0,1629
0,1629
1,1630
0,1630
0,1630
0,1630
0,1630
1,1631
1,1632
0,1632
0,1632
0,1632
0,1632
0,1632
0,1632
0,1632
0,1632
0,1632
0,1632
0,1632
1,1633
0,1633
0,1633
0,1633
0,1633
0,1633
0,1633
2,1635
0,1635
0,1635
0,1635
1,1636
0,1636
0,1636
1,1637
1,1638
0,1638
0,1638
1,1639
0,1639
0,1639
0,1639
0,1639
0,1639
1,1640
0,1640
0,1640
0,1640
0,1640
0,1640
0,1640
0,1640
0,1640
1,1641
1,1642
0,1643
1,1644
0,1644
0,1644
0,1644
0,1644
0,1644
0,1644
0,1644
0,1644
2,1646
0,1646
0,1646
0,1646
0,1646
0,1646
0,1646
0,1646
0,1646
0,1646
0,1646
2,1648
1,1649
0,1649
0,1649
0,1649
0,1649
1,1650
1,1651
0,1651
0,1651
2,1653
0,1653
0,1653
1,1654
0,1654
0,1654
1,1655
0,1655
0,1655
0,1655
0,1655
0,1655
0,1655
0,1655
1,1656
1,1657
0,1657
0,1657
0,1657
0,1657
0,1657
0,1657
0,1657
0,1657
0,1657
0,1657
0,1657
0,1657
0,1657
0,1657
0,1657
1,1658
1,1659
0,1659
0,1659
0,1659
0,1659
0,1659
1,1660
0,1660
0,1660
1,1661
2,1663
0,1663
1,1664
0,1664
0,1664
1,1665
0,1665
0,1665
0,1665
0,1665
1,1666
0,1666
0,1666
0,1666
0,1666
1,1667
0,1667
0,1667
0,1667
0,1667
0,1667
0,1667
2,1669
0,1669
0,1669
1,1670
0,1670
1,1671
0,1671
0,1671
0,1671
1,1672
1,1673
0,1673
0,1673
0,1673
2,1675
1,1676
0,1676
0,1676
0,1676
0,1676
0,1676
0,1676
0,1676
0,1676
0,1676
0,1676
0,1676
0,1676
0,1676
2,1678
0,1678
0,1678
0,1678
0,1678
2,1680
0,1680
0,1680
0,1680
0,1680
1,1681
0,1681
1,1682
2,1684
0,1684
0,1684
0,1684
0,1684
0,1684
1,1685
0,1685
3,1688
0,1688
1,1689
1,1690
0,1690
0,1690
1,1691
0,1691
0,1691
0,1691
0,1692
0,1692
1,1693
0,1693
0,1693
0,1693
0,1693
0,1693
0,1693
0,1693
0,1693
0,1693
0,1693
1,1694
1,1695
0,1695
0,1695
0,1695
0,1695
0,1695
2,1697
1,1698
0,1698
0,1698
0,1698
0,1698
0,1698
0,1698
0,1698
0,1698
0,1698
0,1698
1,1699
0,1699
0,1699
0,1699
0,1699
0,1699
2,1701
0,1701
0,1701
2,1703
0,1703
0,1703
1,1704
0,1704
0,1704
0,1704
1,1705
1,1706
1,1707
0,1707
0,1707
1,1708
1,1709
0,1709
0,1709
0,1709
0,1709
0,1709
0,1709
0,1709
0,1709
2,1711
0,1711
0,1711
0,1711
0,1711
0,1711
0,1711
1,1712
0,1712
1,1713
0,1713
0,1713
1,1714
0,1714
0,1714
0,1714
1,1715
1,1716
0,1716
0,1716
1,1717
0,1717
0,1717
0,1717
0,1717
1,1718
0,1718
0,1718
0,1718
0,1718
0,1718
1,1719
1,1720
1,1721
1,1722
0,1722
1,1723
0,1723
0,1723
0,1723
0,1723
0,1723
0,1723
0,1723
1,1724
0,1724
0,1724
0,1724
0,1724
0,1724
0,1724
1,1725
0,1725
0,1725
0,1725
0,1725
0,1725
1,1726
0,1726
0,1726
1,1727
0,1727
0,1727
1,1728
1,1729
0,1729
0,1729
0,1729
0,1729
0,1729
0,1729
0,1729
0,1729
2,1731
1,1732
0,1732
0,1732
0,1732
0,1732
0,1732
0,1732
1,1733
0,1733
0,1733
0,1733
0,1733
0,1733
0,1733
0,1733
0,1733
0,1733
0,1733
0,1733
0,1733
0,1733
0,1733
0,1733
0,1733
0,1733
1,1734
0,1734
0,1734
0,1734
0,1734
0,1734
0,1734
0,1734
0,1734
0,1734
1,1735
0,1735
0,1735
1,1736
0,1737
0,1737
0,1737
0,1737
0,1737
0,1737
0,1737
0,1737
0,1737
0,1737
1,1738
0,1738
0,1738
0,1738
0,1738
0,1738
1,1739
0,1739
0,1739
0,1739
0,1739
0,1739
0,1739
0,1739
1,1740
0,1740
0,1740
0,1740
1,1741
1,1742
0,1742
0,1742
0,1742
0,1742
0,1742
0,1742
0,1742
0,1742
0,1742
0,1742
1,1743
0,1743
0,1743
0,1743
0,1743
0,1743
0,1743
0,1743
0,1743
0,1743
0,1743
0,1743
0,1743
0,1743
0,1743
0,1743
0,1743
0,1743
0,1743
1,1744
0,1744
0,1744
0,1744
0,1744
0,1744
1,1745
0,1745
1,1746
0,1746
0,1746
0,1746
0,1746
0,1746
0,1746
1,1747
0,1747
1,1748
0,1748
1,1749
0,1749
0,1749
1,1750
0,1750
1,1751
0,1751
0,1750
1,1751
0,1751
2,1753
1,1754
1,1755
0,1755
1,1756
0,1756
0,1756
0,1756
0,1756
0,1756
0,1756
0,1756
0,1756
1,1757
1,1758
1,1759
0,1759
1,1760
0,1760
0,1760
0,1760
0,1760
0,1760
0,1760
2,1762
1,1763
0,1763
0,1763
0,1763
0,1763
0,1763
1,1764
1,1765
1,1766
0,1766
0,1766
0,1766
0,1766
1,1767
0,1767
0,1767
0,1767
2,1769
0,1769
0,1769
1,1770
0,1770
0,1770
0,1770
0,1770
1,1771
0,1771
0,1771
0,1771
1,1772
0,1772
0,1772
0,1772
0,1772
0,1772
0,1772
0,1772
0,1772
1,1773
0,1773
0,1773
0,1773
0,1773
0,1773
0,1773
0,1773
0,1773
0,1773
0,1773
0,1773
0,1773
0,1773
0,1773
0,1773
0,1773
0,1773
0,1773
0,1773
0,1773
0,1773
0,1773
0,1773
0,1773
0,1773
1,1774
1,1775
0,1775
0,1775
0,1775
0,1775
0,1775
0,1775
0,1775
1,1776
0,1776
0,1776
1,1777
0,1777
1,1778
1,1779
0,1779
1,1780
0,1780
0,1780
0,1780
0,1780
0,1780
0,1780
1,1781
0,1781
1,1782
0,1782
0,1782
0,1782
0,1782
0,1782
0,1782
0,1782
0,1782
0,1782
0,1782
0,1782
0,1782
0,1782
0,1782
0,1782
0,1782
0,1782
0,1782
0,1782
0,1782
0,1782
2,1784
0,1784
0,1784
0,1784
0,1784
0,1784
1,1785
1,1786
0,1786
0,1786
0,1786
0,1786
0,1786
1,1787
0,1787
0,1787
0,1787
0,1787
0,1787
0,1787
0,1787
0,1787
0,1787
0,1787
1,1789
0,1789
0,1789
0,1789
0,1789
0,1789
0,1789
0,1789
0,1789
0,1789
0,1789
0,1789
1,1790
0,1790
0,1790
0,1790
0,1790
0,1790
0,1790
0,1790
0,1790
1,1791
0,1791
0,1791
0,1791
0,1791
1,1792
1,1793
0,1793
0,1793
0,1793
0,1793
0,1793
0,1793
1,1794
1,1795
0,1795
0,1795
0,1795
0,1795
0,1795
0,1795
0,1795
1,1796
0,1796
0,1796
1,1797
0,1797
0,1797
1,1798
0,1798
0,1798
1,1799
1,1800
0,1800
0,1800
0,1800
0,1800
0,1800
0,1800
0,1800
1,1801
1,1802
0,1802
1,1803
2,1805
0,1805
0,1805
0,1805
0,1805
0,1805
0,1805
