43947809855788420273747335721977796206548551448826474405189897553616264772391,13.81.214.211,0,0
66512879160795343520404081602942431587736423094237318596815346525234223914887,52.16.188.185,0,0
25130216191875231758327355490334504422385936714042213967487742632030509846859,139.196.191.96,0,0
86786022851556550669420934622968515349290106663715235635600931446363460879135,54.94.239.50,0,0
38254136506808128834829378199362405103980573564186828221168676364018544868444,144.76.62.101,0,0
9062505243198431579865599560696755314004787927754310510022994182891347043664,200.57.158.26,0,0
10561746940926188358854041816914068138654650728762058380926554820374859137169,90.127.19.24,0,0
45795023845844140131734666671961288810106125937629241446747698988473513328232,69.164.193.129,0,0
40117093345680933092211340458251847870548016057183030695782136239022931033332,13.79.154.168,0,0
27020646119436589617459390576494221161420855624922249246811255988151990017162,99.169.245.217,0,0
43067246636388939698127687665550692118902713804896867576403011053820640778847,5.1.83.226,0,0
98165920508769041873451122095207480256715158028695052353838388875257017936926,66.85.79.206,0,0
35817454679380605979355164630295329193383271108743621300085462427753548966837,176.9.127.13,0,0
44686425854801326311450602307073018758371714854939064014211092453770441290200,5.9.144.167,0,0
45815905903585216509305801903006441391578097561240211503002773286179836864680,130.211.197.9,0,0
41200963515883581579290648241088840014685633126182719532821480300273740003648,149.202.184.138,0,0
69757323741793817534475203724240609654673398394400116574045588052054045416026,94.242.209.113,0,0
42648329807437792921198479207033332672585734028475390245938497781412427890652,173.239.4.89,0,0
53912714372867434881846073698176927712119778672363119151867703917250062034407,88.99.36.224,0,0
56138175403630452724551853365403944526255953229432687281593921179443621257215,151.80.96.51,0,0
28815096780999331885874238873211279466338841383853032110612805047589996842619,138.201.185.194,0,0
51615444020630428726873395294596032501830224366540958518046230447000815324183,114.55.252.187,0,0
51525138718516537036594333444897059758042331339059759605418414893771077739792,121.40.115.38,0,0
55223226395032723945834685965080318970194033237943804133434298297518293126778,162.243.101.110,0,0
35869615969759226776257795253137316793135765848194212546562110851281847933807,120.55.65.124,0,0
48652955074111311778018337768464748674866285783797379277768147117028332597228,162.243.194.65,0,0
70564692160331765574665563541504146438469666677575406167129488723565894907683,40.68.94.140,0,0
18174739920591894417858619841223613106579853603310667450941353909415267567763,192.241.140.220,0,0
67267638720858061159371913070239225630167683708551213332595261534932998976206,168.1.89.69,0,0
47159091775720363156428129913909161150806888978453005710002415157963381434671,52.160.107.78,0,0
35543370002596923499799688259331400164493837646451231942208539765563295618434,120.26.58.12,0,0
49872969261742987081637486861113046078351561173964699159180989666908952602126,88.198.93.219,0,0
114937561968969011732842182661650276920179802558050220158433932950463341450618,86.5.91.227,0,0
27132942250918913036420475948235468891110818850755920030326557692400684871957,46.5.2.30,0,0
53293131042196365379772392562045621538824321387061717114178806338581673925826,188.226.178.57,0,0
35663833855686887942987227917021566657810594396561044353181847424152529444107,121.41.107.166,0,0
56448125205974583020031248188056745052968550959078924956168463697034814189818,52.211.29.54,0,0
55993249733826501939082063106644921734323744918995289283608472935045493760451,120.76.249.87,0,0
24939764085772040723173410277445490982108176453323176935134506810138409867638,192.34.58.235,0,0
55596834879250835069196156319304762435765844429800370074886917049337931111487,60.205.148.80,0,0
68767092481486372171957804948657848774902144154405886283887821022935050524913,104.236.118.5,0,0
48940459849578011928370571449926121304942925781206046928766182556991342400241,13.71.153.127,0,0
39707209579459687202329441036599051927774840199114494919445665313426363487213,139.224.2.226,0,0
